timestamp,city,aqi,pm2_5,pm10,no2,so2,co,ozone,temperature,humidity,wind_speed,rainfall,traffic_index
2026-07-13 16:59:41,Bengaluru,144,88.4,125.1,23.6,13.9,0.82,19.8,27.3,52.5,10.1,0.0,1.0
2026-07-13 17:59:41,Bengaluru,163,95.2,145.4,29.8,13.2,1.43,28.6,28.5,56.7,7.1,0.0,1.6
2026-07-13 18:59:41,Bengaluru,101,56.1,105.9,32.4,9.8,1.09,15.2,22.9,61.1,7.3,0.0,1.6
2026-07-13 19:59:41,Bengaluru,146,89.2,133.5,30.3,8.2,1.3,14.7,23.1,62.4,3.9,0.0,1.6
2026-07-13 20:59:41,Bengaluru,139,72.5,123.7,34.5,14.7,1.27,14.3,19.2,69.3,2.9,0.0,1.6
2026-07-13 21:59:41,Bengaluru,97,56.6,100.6,25.8,15.7,0.97,5.5,21.1,73.5,8.0,0.0,1.0
2026-07-13 22:59:41,Bengaluru,120,69.7,100.5,30.6,15.5,0.89,11.5,17.4,81.9,7.1,0.0,1.0
2026-07-13 23:59:41,Bengaluru,111,74.1,99.4,27.7,12.6,0.92,8.3,17.1,78.0,7.5,0.0,1.0
2026-07-14 00:59:41,Bengaluru,105,60.0,85.0,28.4,9.2,0.81,14.0,18.7,87.0,9.2,0.0,1.0
2026-07-14 01:59:41,Bengaluru,106,60.3,90.1,27.5,13.3,0.92,7.3,17.8,75.8,9.2,0.0,1.0
2026-07-14 02:59:41,Bengaluru,127,78.5,128.7,26.4,15.8,1.12,12.2,18.9,85.2,5.5,0.0,1.0
2026-07-14 03:59:41,Bengaluru,70,32.7,62.8,29.0,15.2,0.89,13.9,19.0,79.0,9.7,0.0,1.0
2026-07-14 04:59:41,Bengaluru,103,67.2,83.3,31.1,11.7,1.04,18.7,23.5,65.8,5.2,0.0,1.0
2026-07-14 05:59:41,Bengaluru,119,71.8,114.7,26.8,13.3,0.8,12.0,22.2,58.6,5.5,0.0,1.0
2026-07-14 06:59:41,Bengaluru,97,63.5,81.8,24.1,13.7,1.0,23.3,25.6,53.9,11.4,0.0,1.0
2026-07-14 07:59:41,Bengaluru,94,55.9,79.2,26.7,13.4,0.88,20.3,26.3,49.4,8.2,0.0,1.0
2026-07-14 08:59:41,Bengaluru,139,79.3,129.4,27.9,14.0,1.22,23.2,27.9,49.8,4.2,0.0,1.6
2026-07-14 09:59:41,Bengaluru,140,84.3,116.1,32.7,9.6,0.96,23.6,30.6,43.7,6.7,0.0,1.6
2026-07-14 10:59:41,Bengaluru,140,88.4,123.9,33.9,13.1,1.28,29.5,31.9,45.6,8.6,0.0,1.6
2026-07-14 11:59:41,Bengaluru,126,75.5,125.3,26.3,12.5,0.9,34.6,33.8,35.7,6.7,0.0,1.0
2026-06-14 12:59:41,Chennai,91,58.2,87.1,25.8,8.1,0.94,26.2,32.3,44.2,5.7,0.0,1.0
2026-06-14 13:59:41,Chennai,138,88.7,127.8,24.2,8.1,1.08,26.8,32.0,46.2,9.5,0.0,1.0
2026-06-14 14:59:41,Chennai,78,46.2,57.8,27.9,13.1,0.86,33.1,32.4,35.6,6.6,0.0,1.0
2026-06-14 15:59:41,Chennai,129,77.0,113.8,25.8,12.1,0.9,38.3,34.0,46.4,4.0,0.0,1.0
2026-06-14 16:59:41,Chennai,122,74.1,126.6,27.8,10.9,0.75,24.5,30.1,41.9,10.5,0.0,1.0
2026-06-14 17:59:41,Chennai,124,70.2,121.3,37.3,13.2,1.37,25.3,25.7,61.7,4.6,0.0,1.6
2026-06-14 18:59:41,Chennai,145,84.5,123.4,37.1,12.6,1.19,19.6,26.2,62.6,3.1,0.0,1.6
2026-06-14 19:59:41,Chennai,147,87.6,128.5,31.3,13.2,1.13,22.4,23.3,63.1,5.0,0.0,1.6
2026-06-14 20:59:41,Chennai,137,91.1,114.4,30.8,14.4,1.19,12.5,22.5,68.7,11.6,0.0,1.6
2026-06-14 21:59:41,Chennai,70,44.9,63.1,27.1,12.1,0.94,8.4,18.2,73.5,8.8,0.0,1.0
2026-06-14 22:59:41,Chennai,85,53.9,86.2,23.2,15.3,0.92,2.0,15.5,77.9,7.6,0.0,1.0
2026-06-14 23:59:41,Chennai,101,61.6,95.4,27.6,10.5,0.81,6.6,18.9,79.9,7.8,0.0,1.0
2026-06-15 00:59:41,Chennai,140,82.9,125.7,26.2,12.7,0.8,2.0,13.9,89.1,6.3,0.0,1.0
2026-06-15 01:59:41,Chennai,134,80.0,112.6,24.2,13.1,0.86,7.0,18.7,87.5,5.8,0.0,1.0
2026-06-15 02:59:41,Chennai,96,61.8,78.8,29.5,9.7,1.09,12.6,18.7,84.0,8.0,0.0,1.0
2026-06-15 03:59:41,Chennai,142,88.0,140.7,23.9,11.3,0.84,8.7,20.0,76.0,5.4,0.0,1.0
2026-06-15 04:59:41,Chennai,109,59.6,97.3,32.0,10.9,1.02,10.8,19.1,63.6,8.1,0.0,1.0
2026-06-15 05:59:41,Chennai,116,77.1,119.0,29.7,13.9,0.94,19.7,25.2,67.4,4.3,0.0,1.0
2026-06-15 06:59:41,Chennai,125,68.3,104.3,24.3,14.4,1.09,13.6,22.8,60.2,8.7,0.27,1.0
2026-06-15 07:59:41,Chennai,119,70.4,96.1,24.3,10.8,0.92,19.7,28.7,54.6,11.8,0.0,1.0
2026-06-15 08:59:41,Chennai,118,70.6,109.4,35.8,13.7,1.26,22.1,29.5,48.3,6.6,0.0,1.6
2026-06-15 09:59:41,Chennai,140,79.9,126.2,34.7,13.0,1.41,29.0,32.0,38.7,2.9,0.0,1.6
2026-06-15 10:59:41,Chennai,161,88.1,141.9,36.3,10.4,1.24,30.2,32.1,45.3,5.6,0.0,1.6
2026-06-15 11:59:41,Chennai,118,68.0,96.9,26.2,12.9,1.01,38.9,34.1,38.6,6.8,0.0,1.0
2026-06-15 12:59:41,Chennai,88,59.4,69.6,24.3,12.4,0.96,25.1,34.1,47.8,14.3,0.0,1.0
2026-06-15 13:59:41,Chennai,98,52.5,73.3,25.1,15.0,0.99,35.3,34.5,39.1,8.3,0.0,1.0
2026-06-15 14:59:41,Chennai,100,56.1,80.5,28.3,15.3,1.01,31.0,33.1,45.5,10.7,0.0,1.0
2026-06-15 15:59:41,Chennai,108,59.9,112.5,27.0,8.5,0.84,27.9,29.4,40.4,9.3,0.0,1.0
2026-06-15 16:59:41,Chennai,126,78.4,108.9,29.5,10.1,0.95,27.2,29.7,57.5,5.4,0.0,1.0
2026-06-15 17:59:41,Chennai,130,72.5,112.4,37.9,12.2,1.2,21.2,26.7,58.1,7.1,0.0,1.6
2026-06-15 18:59:41,Chennai,138,81.8,124.4,36.9,13.8,1.22,21.5,24.2,70.0,8.6,0.0,1.6
2026-06-15 19:59:41,Chennai,115,72.0,101.0,30.6,13.0,1.39,24.1,24.7,69.9,6.7,0.0,1.6
2026-06-15 20:59:41,Chennai,147,84.9,133.4,33.8,12.8,1.24,23.2,20.5,74.7,5.5,0.0,1.6
2026-06-15 21:59:41,Chennai,113,70.7,106.6,27.5,10.7,0.9,7.7,19.2,73.6,6.8,0.0,1.0
2026-06-15 22:59:41,Chennai,157,92.2,157.7,26.8,14.5,1.0,14.9,17.5,83.0,10.7,0.0,1.0
2026-06-15 23:59:41,Chennai,132,81.5,112.8,24.4,8.4,0.89,8.6,15.5,77.4,6.9,0.29,1.0
2026-06-16 00:59:41,Chennai,121,77.6,115.6,26.4,12.0,0.83,12.5,18.8,85.6,8.7,0.0,1.0
2026-06-16 01:59:41,Chennai,140,77.5,120.7,27.0,10.6,1.01,10.2,17.4,85.1,6.5,0.0,1.0
2026-06-16 02:59:41,Chennai,139,88.1,124.6,27.1,9.7,0.9,13.8,17.7,85.9,7.5,0.0,1.0
2026-06-16 03:59:41,Chennai,93,50.0,85.3,27.6,8.8,0.76,11.8,20.6,74.3,11.4,0.0,1.0
2026-06-16 04:59:41,Chennai,90,46.5,69.5,28.4,13.4,0.87,11.1,21.6,73.0,10.7,0.0,1.0
2026-06-16 05:59:41,Chennai,84,46.3,75.3,27.2,11.2,0.76,12.6,21.7,56.3,8.4,0.0,1.0
2026-06-16 06:59:41,Chennai,117,73.0,80.7,26.1,10.6,0.88,15.6,24.0,55.0,8.8,0.0,1.0
2026-06-16 07:59:41,Chennai,97,56.9,81.4,24.4,8.5,0.85,22.2,27.1,53.7,7.2,0.0,1.0
2026-06-16 08:59:41,Chennai,136,74.5,127.8,35.1,9.1,1.14,32.3,27.7,57.6,4.0,0.0,1.6
2026-06-16 09:59:41,Chennai,130,84.1,110.1,32.6,11.8,1.14,30.9,29.3,47.8,5.7,0.0,1.6
2026-06-16 10:59:41,Chennai,134,76.7,126.8,36.3,15.2,1.04,38.0,32.1,47.1,8.5,0.0,1.6
2026-06-16 11:59:41,Chennai,89,51.8,70.1,24.8,9.8,0.82,31.5,34.2,37.0,9.7,0.0,1.0
2026-06-16 12:59:41,Chennai,132,80.2,110.5,27.7,10.6,0.72,35.0,34.3,49.0,5.3,0.0,1.0
2026-06-16 13:59:41,Chennai,107,68.2,95.1,28.8,15.6,0.92,34.3,33.0,37.0,9.1,0.0,1.0
2026-06-16 14:59:41,Chennai,127,72.5,114.0,23.6,14.5,0.77,33.1,31.3,36.5,8.6,0.0,1.0
2026-06-16 15:59:41,Chennai,143,90.8,128.1,26.5,14.8,0.88,30.0,32.3,48.7,5.5,0.0,1.0
2026-06-16 16:59:41,Chennai,89,47.8,86.4,23.2,11.1,0.96,30.4,30.7,48.7,5.5,0.0,1.0
2026-06-16 17:59:41,Chennai,141,80.2,125.0,29.1,14.2,1.05,22.1,28.0,56.5,3.4,0.0,1.6
2026-06-16 18:59:41,Chennai,147,96.6,125.6,32.4,15.2,1.02,23.1,24.1,70.7,8.9,0.0,1.6
2026-06-16 19:59:41,Chennai,112,72.7,106.7,29.7,14.2,1.19,12.1,22.3,58.9,7.6,0.0,1.6
2026-06-16 20:59:41,Chennai,139,83.2,121.0,34.3,10.6,1.11,17.5,20.2,66.3,6.1,0.06,1.6
2026-06-16 21:59:41,Chennai,108,68.3,97.6,27.9,15.8,1.03,9.7,17.2,76.6,6.8,0.0,1.0
2026-06-16 22:59:41,Chennai,113,71.9,90.6,25.9,14.7,0.8,2.0,17.0,77.8,7.3,0.0,1.0
2026-06-16 23:59:41,Chennai,125,72.1,113.1,27.4,11.5,0.79,7.6,16.7,71.2,8.8,0.0,1.0
2026-06-17 00:59:41,Chennai,144,89.2,131.4,27.7,8.4,0.94,10.7,17.9,87.4,9.6,0.0,1.0
2026-06-17 01:59:41,Chennai,105,50.7,99.1,24.0,8.7,0.79,11.0,18.5,74.5,6.8,0.0,1.0
2026-06-17 02:59:41,Chennai,95,59.8,90.8,29.8,9.5,0.85,8.0,17.4,71.1,5.3,0.0,1.0
2026-06-17 03:59:41,Chennai,109,64.7,100.8,31.9,10.4,0.84,11.7,19.9,73.1,8.8,0.56,1.0
2026-06-17 04:59:41,Chennai,120,69.5,112.2,25.4,14.4,0.74,14.2,21.1,64.7,8.1,0.0,1.0
2026-06-17 05:59:41,Chennai,114,62.6,105.0,28.0,10.5,0.68,16.2,22.6,57.5,8.0,0.0,1.0
2026-06-17 06:59:41,Chennai,90,49.5,80.3,25.4,8.9,0.95,10.6,22.4,55.4,9.0,0.0,1.0
2026-06-17 07:59:41,Chennai,88,59.3,83.2,23.5,15.1,1.01,28.9,29.5,54.0,7.0,0.0,1.0
2026-06-17 08:59:41,Chennai,152,90.5,144.4,35.1,8.3,1.29,31.8,31.7,50.9,6.0,0.16,1.6
2026-06-17 09:59:41,Chennai,154,96.1,160.1,33.4,10.0,1.15,31.5,31.4,40.8,4.5,0.0,1.6
2026-06-17 10:59:41,Chennai,151,92.6,146.2,34.7,12.1,1.14,34.2,34.3,32.5,5.3,0.0,1.6
2026-06-17 11:59:41,Chennai,116,65.7,100.7,26.4,8.8,1.12,31.5,30.9,45.2,7.8,0.0,1.0
2026-06-17 12:59:41,Chennai,85,39.1,92.4,24.9,11.5,0.8,32.2,35.8,41.5,10.0,0.0,1.0
2026-06-17 13:59:41,Chennai,126,71.3,111.4,26.4,15.8,0.98,34.0,31.7,34.7,8.0,0.0,1.0
2026-06-17 14:59:41,Chennai,86,56.1,87.8,26.3,10.0,0.99,27.5,31.2,41.4,7.7,0.0,1.0
2026-06-17 15:59:41,Chennai,88,52.6,80.9,26.0,11.6,1.02,29.8,32.6,45.7,5.3,0.0,1.0
2026-06-17 16:59:41,Chennai,91,48.0,87.2,22.9,14.4,0.92,24.3,29.6,46.5,5.9,0.0,1.0
2026-06-17 17:59:41,Chennai,126,76.6,116.6,34.8,8.1,1.25,24.9,27.1,52.1,3.9,0.0,1.6
2026-06-17 18:59:41,Chennai,124,70.3,127.8,31.8,10.5,1.22,17.6,24.6,57.6,4.0,0.0,1.6
2026-06-17 19:59:41,Chennai,136,81.7,128.9,31.4,12.2,1.06,29.8,26.3,56.9,7.6,0.0,1.6
2026-06-17 20:59:41,Chennai,139,93.5,130.6,31.4,9.4,1.12,13.7,21.5,73.4,3.3,0.0,1.6
2026-06-17 21:59:41,Chennai,117,75.4,103.5,19.8,13.7,1.11,15.5,20.3,70.6,9.3,0.0,1.0
2026-06-17 22:59:41,Chennai,96,54.0,82.4,28.7,15.4,0.97,9.4,17.1,72.2,7.6,0.0,1.0
2026-06-17 23:59:41,Chennai,113,76.6,111.3,28.6,12.6,0.76,8.9,20.0,81.9,10.2,0.0,1.0
2026-06-18 00:59:41,Chennai,137,83.9,120.9,26.4,12.9,0.93,11.4,16.0,85.7,9.1,0.0,1.0
2026-06-18 01:59:41,Chennai,125,73.9,115.0,29.5,14.1,0.75,3.9,16.8,80.1,8.4,0.0,1.0
2026-06-18 02:59:41,Chennai,103,66.1,92.4,28.0,10.4,0.93,4.8,20.6,78.2,6.6,0.0,1.0
2026-06-18 03:59:41,Chennai,117,79.0,105.4,24.6,8.8,0.97,14.6,19.5,74.9,5.6,0.0,1.0
2026-06-18 04:59:41,Chennai,108,59.3,87.0,27.0,13.5,0.89,13.7,20.7,60.3,9.0,0.0,1.0
2026-06-18 05:59:41,Chennai,86,49.8,89.9,31.6,10.7,0.93,16.0,23.3,66.6,13.2,0.0,1.0
2026-06-18 06:59:41,Chennai,90,46.7,87.1,22.7,8.4,0.87,15.0,27.4,52.4,5.8,0.48,1.0
2026-06-18 07:59:41,Chennai,137,80.5,121.9,35.1,10.8,0.8,17.7,27.4,58.1,8.1,0.0,1.0
2026-06-18 08:59:41,Chennai,161,99.4,144.9,40.4,9.7,1.12,24.2,27.3,51.9,6.4,0.0,1.6
2026-06-18 09:59:41,Chennai,117,66.8,104.8,36.2,15.9,1.36,30.8,31.5,44.1,7.2,0.0,1.6
2026-06-18 10:59:41,Chennai,148,80.2,119.5,33.8,14.5,1.11,28.0,31.9,41.5,7.3,0.0,1.6
2026-06-18 11:59:41,Chennai,123,78.5,111.1,24.9,14.3,0.96,31.1,30.1,48.2,9.1,0.0,1.0
2026-06-18 12:59:41,Chennai,122,78.4,114.3,25.5,9.9,0.94,36.6,34.0,39.4,7.9,0.0,1.0
2026-06-18 13:59:41,Chennai,99,64.0,88.9,25.1,15.3,0.84,35.2,31.9,40.6,10.8,0.0,1.0
2026-06-18 14:59:41,Chennai,123,69.3,104.8,30.5,10.6,1.05,26.3,32.2,39.8,9.0,0.0,1.0
2026-06-18 15:59:41,Chennai,147,89.6,138.7,25.9,11.6,1.0,34.7,31.1,45.2,8.3,0.0,1.0
2026-06-18 16:59:41,Chennai,109,73.5,107.7,24.9,11.4,0.83,27.2,29.4,45.6,9.9,0.0,1.0
2026-06-18 17:59:41,Chennai,136,74.9,127.6,31.3,9.0,1.26,22.3,25.8,46.9,4.0,0.0,1.6
2026-06-18 18:59:41,Chennai,130,75.9,117.5,30.1,12.9,1.14,19.5,24.6,58.7,3.9,0.0,1.6
2026-06-18 19:59:41,Chennai,116,65.8,98.0,37.8,11.1,1.21,12.7,23.4,55.7,3.5,0.0,1.6
2026-06-18 20:59:41,Chennai,131,87.9,133.6,35.1,8.5,1.2,7.2,19.7,74.7,6.0,0.0,1.6
2026-06-18 21:59:41,Chennai,118,70.2,109.6,31.5,9.8,1.05,11.1,20.1,81.7,8.3,0.0,1.0
2026-06-18 22:59:41,Chennai,136,74.1,124.5,27.6,12.0,0.86,10.8,17.2,80.8,6.6,0.0,1.0
2026-06-18 23:59:41,Chennai,88,55.0,80.0,31.1,9.8,0.95,11.5,18.9,74.7,10.2,0.0,1.0
2026-06-19 00:59:41,Chennai,86,52.3,79.0,26.9,8.7,0.94,2.2,16.8,78.3,12.9,0.0,1.0
2026-06-19 01:59:41,Chennai,97,65.5,83.9,21.1,12.3,0.94,4.1,16.4,79.1,4.9,0.0,1.0
2026-06-19 02:59:41,Chennai,118,71.4,102.6,25.0,15.9,0.85,11.0,17.5,80.3,9.1,0.0,1.0
2026-06-19 03:59:41,Chennai,114,66.7,99.3,32.1,14.0,0.89,5.6,18.9,76.4,7.1,0.0,1.0
2026-06-19 04:59:41,Chennai,131,81.0,111.8,29.8,9.8,1.01,16.2,20.7,72.7,9.5,0.0,1.0
2026-06-19 05:59:41,Chennai,89,49.0,80.2,29.0,12.5,0.91,16.1,21.3,67.9,5.9,0.0,1.0
2026-06-19 06:59:41,Chennai,114,76.3,97.5,27.7,8.9,0.86,18.1,24.3,64.6,8.7,0.0,1.0
2026-06-19 07:59:41,Chennai,104,49.7,109.8,19.5,9.7,0.98,33.3,27.7,49.9,8.4,0.0,1.0
2026-06-19 08:59:41,Chennai,160,97.1,135.6,38.1,13.9,1.08,18.5,28.3,46.8,3.3,0.0,1.6
2026-06-19 09:59:41,Chennai,163,98.1,150.8,32.2,12.3,1.17,23.6,31.6,37.5,5.7,0.0,1.6
2026-06-19 10:59:41,Chennai,168,99.5,153.4,35.3,8.2,1.16,38.4,34.2,48.8,7.0,0.0,1.6
2026-06-19 11:59:41,Chennai,111,64.1,102.2,30.3,14.2,1.06,30.7,34.0,41.6,8.1,0.0,1.0
2026-06-19 12:59:41,Chennai,106,63.7,97.2,32.5,14.2,0.98,37.1,33.1,35.7,11.0,0.0,1.0
2026-06-19 13:59:41,Chennai,117,72.6,104.9,26.8,11.9,0.88,27.6,32.7,41.0,9.9,0.0,1.0
2026-06-19 14:59:41,Chennai,115,71.8,102.8,27.2,8.6,0.65,28.5,30.6,39.8,9.6,0.0,1.0
2026-06-19 15:59:41,Chennai,112,73.9,110.0,27.2,13.6,0.91,23.0,28.0,48.4,3.8,0.0,1.0
2026-06-19 16:59:41,Chennai,96,55.7,91.2,25.0,10.1,0.78,25.7,29.2,50.1,8.0,0.0,1.0
2026-06-19 17:59:41,Chennai,128,82.3,122.5,33.5,9.0,1.16,23.8,28.8,59.4,8.0,0.0,1.6
2026-06-19 18:59:41,Chennai,152,94.6,140.6,25.7,15.5,1.16,17.3,23.5,64.3,5.2,0.0,1.6
2026-06-19 19:59:41,Chennai,132,73.4,111.2,35.2,11.5,1.24,16.4,23.6,72.7,2.9,0.33,1.6
2026-06-19 20:59:41,Chennai,141,86.8,131.3,33.3,15.3,1.26,20.5,20.8,67.9,7.0,0.0,1.6
2026-06-19 21:59:41,Chennai,132,76.3,130.3,30.0,9.8,0.91,9.4,17.5,65.5,4.4,0.0,1.0
2026-06-19 22:59:41,Chennai,124,76.7,110.3,24.7,15.9,0.85,15.3,19.0,73.5,13.2,0.0,1.0
2026-06-19 23:59:41,Chennai,132,81.8,123.8,27.4,15.9,1.04,2.0,15.5,80.7,4.9,0.0,1.0
2026-06-20 00:59:41,Chennai,92,56.1,72.0,29.6,12.6,0.9,5.6,15.0,71.6,8.5,0.0,1.0
2026-06-20 01:59:41,Chennai,102,52.9,86.9,28.5,8.5,1.03,4.4,15.6,82.1,6.7,0.0,1.0
2026-06-20 02:59:41,Chennai,106,60.5,94.5,31.2,15.2,0.97,11.1,18.7,77.1,8.4,0.0,1.0
2026-06-20 03:59:41,Chennai,111,67.9,108.3,25.8,14.1,0.92,15.4,19.3,75.9,10.4,0.0,1.0
2026-06-20 04:59:41,Chennai,91,62.4,89.3,26.5,15.7,0.98,16.7,20.1,61.1,8.1,0.71,1.0
2026-06-20 05:59:41,Chennai,101,62.0,98.0,27.9,9.4,0.82,17.4,24.0,69.2,7.6,0.0,1.0
2026-06-20 06:59:41,Chennai,112,67.3,99.9,22.5,13.2,0.93,18.2,24.8,60.3,4.5,0.0,1.0
2026-06-20 07:59:41,Chennai,110,54.3,91.6,30.0,15.9,0.8,30.3,28.0,57.2,10.0,0.0,1.0
2026-06-20 08:59:41,Chennai,152,89.7,137.3,38.4,11.2,1.15,18.4,26.8,32.5,7.1,0.0,1.6
2026-06-20 09:59:41,Chennai,148,91.8,129.5,36.3,15.0,1.07,33.0,31.1,51.8,6.4,0.0,1.6
2026-06-20 10:59:41,Chennai,118,67.3,134.2,36.2,8.9,1.09,32.4,33.7,43.9,4.5,0.0,1.6
2026-06-20 11:59:41,Chennai,97,55.9,94.0,26.4,9.8,0.82,31.9,31.8,32.2,6.3,0.0,1.0
2026-06-20 12:59:41,Chennai,120,66.8,110.4,26.5,8.4,0.95,24.8,31.0,34.4,7.8,0.0,1.0
2026-06-20 13:59:41,Chennai,131,83.3,114.2,25.1,9.3,0.82,35.9,30.8,41.8,6.4,0.0,1.0
2026-06-20 14:59:41,Chennai,114,74.6,111.2,28.7,15.6,1.09,17.0,31.0,42.9,7.6,0.0,1.0
2026-06-20 15:59:41,Chennai,114,58.6,106.6,25.7,16.0,0.99,27.6,31.3,43.9,7.5,0.0,1.0
2026-06-20 16:59:41,Chennai,89,49.3,85.4,26.2,9.7,1.01,33.2,30.8,46.3,9.2,0.0,1.0
2026-06-20 17:59:41,Chennai,147,92.7,128.1,37.8,11.3,1.14,16.0,27.3,47.1,3.4,0.0,1.6
2026-06-20 18:59:41,Chennai,156,100.3,138.4,34.6,8.5,1.19,19.1,24.8,72.3,2.4,0.0,1.6
2026-06-20 19:59:41,Chennai,156,94.3,134.8,35.2,14.4,1.15,9.6,21.2,63.8,6.1,0.0,1.6
2026-06-20 20:59:41,Chennai,150,89.7,139.5,33.4,8.4,1.22,12.3,21.2,66.6,7.6,0.0,1.6
2026-06-20 21:59:41,Chennai,98,63.3,96.6,30.3,15.1,1.01,6.0,18.5,69.2,7.2,0.0,1.0
2026-06-20 22:59:41,Chennai,113,64.2,110.1,24.7,10.1,0.93,11.9,16.5,73.1,9.5,0.0,1.0
2026-06-20 23:59:41,Chennai,125,77.7,117.1,28.8,9.0,0.92,8.4,17.4,79.4,6.4,0.0,1.0
2026-06-21 00:59:41,Chennai,130,80.0,110.2,26.0,8.8,1.03,6.8,17.0,80.3,8.3,0.0,1.0
2026-06-21 01:59:41,Chennai,94,57.0,80.1,22.8,11.0,0.9,12.2,17.3,79.3,9.2,0.0,1.0
2026-06-21 02:59:41,Chennai,108,68.0,92.5,28.0,10.0,0.88,12.4,20.0,76.2,10.1,0.0,1.0
2026-06-21 03:59:41,Chennai,107,54.8,88.2,26.1,12.6,1.0,13.4,17.4,66.6,8.0,0.0,1.0
2026-06-21 04:59:41,Chennai,107,58.5,88.0,32.4,11.2,0.93,11.9,19.5,68.5,10.0,0.0,1.0
2026-06-21 05:59:41,Chennai,120,76.6,94.9,26.9,14.6,1.1,16.8,24.3,66.3,10.6,0.0,1.0
2026-06-21 06:59:41,Chennai,110,67.9,104.1,31.7,9.1,0.73,18.2,23.5,54.5,9.6,0.0,1.0
2026-06-21 07:59:41,Chennai,111,66.2,110.9,26.7,10.0,0.78,22.7,28.0,48.3,7.2,0.0,1.0
2026-06-21 08:59:41,Chennai,157,84.5,122.4,36.7,13.1,1.16,25.6,28.8,47.2,2.6,0.0,1.6
2026-06-21 09:59:41,Chennai,118,78.5,101.5,35.3,14.6,1.11,29.1,30.5,46.2,10.4,0.0,1.6
2026-06-21 10:59:41,Chennai,120,72.9,108.5,32.7,14.3,1.22,26.0,33.3,38.2,4.6,0.0,1.6
2026-06-21 11:59:41,Chennai,77,40.3,81.9,33.4,8.4,0.94,27.3,30.8,38.7,9.6,0.0,1.0
2026-06-21 12:59:41,Chennai,106,66.6,95.5,28.8,11.7,0.89,33.5,30.3,43.8,5.5,0.39,1.0
2026-06-21 13:59:41,Chennai,107,63.6,99.3,29.7,14.4,0.93,33.6,32.9,44.6,10.9,0.0,1.0
2026-06-21 14:59:41,Chennai,107,59.1,105.0,26.2,14.2,0.84,25.0,32.3,44.2,7.7,0.0,1.0
2026-06-21 15:59:41,Chennai,91,53.0,81.7,25.6,9.6,0.73,23.8,28.5,37.2,5.4,0.0,1.0
2026-06-21 16:59:41,Chennai,121,69.1,96.3,28.3,9.6,0.82,29.4,32.1,53.3,7.6,0.0,1.0
2026-06-21 17:59:41,Chennai,135,74.4,129.4,38.2,13.4,1.38,25.3,28.1,57.8,5.1,0.0,1.6
2026-06-21 18:59:41,Chennai,128,70.5,112.9,35.5,11.1,1.23,20.7,23.8,70.4,4.9,0.0,1.6
2026-06-21 19:59:41,Chennai,140,89.7,125.2,35.4,15.6,1.24,13.6,23.0,66.0,5.6,0.0,1.6
2026-06-21 20:59:41,Chennai,160,88.9,140.4,31.2,14.7,1.26,9.9,20.1,66.3,4.5,0.0,1.6
2026-06-21 21:59:41,Chennai,82,47.8,70.9,28.1,8.7,0.89,7.8,17.1,79.0,5.3,0.0,1.0
2026-06-21 22:59:41,Chennai,102,54.9,82.1,24.8,11.1,0.98,3.4,18.5,77.4,7.9,0.0,1.0
2026-06-21 23:59:41,Chennai,118,75.8,104.7,29.9,9.4,1.08,14.0,16.2,83.8,6.9,0.0,1.0
2026-06-22 00:59:41,Chennai,95,56.5,80.7,31.0,9.5,0.98,9.0,17.7,79.3,8.6,0.16,1.0
2026-06-22 01:59:41,Chennai,109,61.0,85.6,29.2,11.2,0.8,12.3,17.7,77.9,5.9,0.0,1.0
2026-06-22 02:59:41,Chennai,116,64.2,111.2,29.1,9.4,0.79,10.6,17.5,79.5,7.5,0.0,1.0
2026-06-22 03:59:41,Chennai,142,89.8,117.6,27.5,15.7,0.77,9.9,19.6,76.0,7.4,0.0,1.0
2026-06-22 04:59:41,Chennai,99,57.3,81.5,26.7,15.1,0.62,11.9,21.2,71.3,11.6,0.0,1.0
2026-06-22 05:59:41,Chennai,113,66.3,107.1,21.9,14.0,0.97,10.8,20.3,59.2,12.8,0.0,1.0
2026-06-22 06:59:41,Chennai,101,55.6,87.0,30.2,13.8,0.9,27.3,25.8,61.6,8.2,0.0,1.0
2026-06-22 07:59:41,Chennai,108,69.1,86.9,26.7,14.4,1.12,25.7,26.0,60.1,11.9,0.0,1.0
2026-06-22 08:59:41,Chennai,148,90.3,133.7,30.2,9.0,1.3,21.4,28.9,45.6,7.8,0.0,1.6
2026-06-22 09:59:41,Chennai,135,76.8,121.9,36.4,8.8,1.01,26.8,31.0,42.9,7.0,0.0,1.6
2026-06-22 10:59:41,Chennai,109,65.0,109.4,35.5,10.5,1.24,29.5,32.4,33.8,2.0,0.0,1.6
2026-06-22 11:59:41,Chennai,103,62.7,84.1,22.6,11.8,0.93,27.4,33.1,40.8,7.1,0.0,1.0
2026-06-22 12:59:41,Chennai,120,70.2,104.1,27.9,9.5,0.96,36.2,33.9,39.5,8.2,0.0,1.0
2026-06-22 13:59:41,Chennai,95,59.6,83.0,26.1,8.2,1.01,26.6,32.9,35.3,6.9,0.0,1.0
2026-06-22 14:59:41,Chennai,95,55.3,81.4,27.7,12.4,0.84,31.1,31.6,41.1,5.9,0.0,1.0
2026-06-22 15:59:41,Chennai,116,71.2,107.0,30.0,14.0,0.97,22.6,31.0,43.8,7.5,0.0,1.0
2026-06-22 16:59:41,Chennai,128,84.9,133.3,26.5,14.5,0.8,22.4,28.1,48.3,4.1,0.0,1.0
